Lot.Area;Overall.Qual;Year.Built;Total.Bsmt.SF;Gr.Liv.Area;Full.Bath;Bedroom.AbvGr;Kitchen.AbvGr;Garage.Cars;Garage.Area;SalePrice
11103;7;2006;728;1456;2;3;1;2;440;155835
8556;7;2006;1240;1240;2;2;1;3;826;194000
6762;7;2007;1208;1208;2;2;1;2;628;195400
11750;7;2005;1546;1546;2;3;1;3;796;217000
8760;8;2006;1489;1500;2;3;1;2;674;212999
7242;7;2005;1270;1270;2;2;1;2;524;175900
9316;7;2005;879;1795;2;3;1;2;578;191000
9317;6;2006;1314;1314;2;3;1;2;440;176432
14364;7;1988;1157;2062;2;3;1;2;454;277000
8883;7;1988;929;1873;2;3;1;2;619;207000
159000;6;1958;1444;2144;2;4;1;2;389;277000
53107;6;1992;1580;1953;2;3;1;2;501;240000
12205;6;1966;832;2087;2;5;1;2;444;187500
20064;8;1976;966;1743;0;0;1;2;529;279000
14217;5;1994;1022;1022;1;3;1;2;747;139500
8775;5;1994;990;990;1;3;1;1;299;126000
11249;6;1995;1200;1200;2;3;1;2;521;177500
10021;6;1997;635;1308;2;3;1;2;497;175000
9531;6;1998;794;1796;2;3;1;2;546;211000
8428;5;1994;990;990;1;3;1;1;384;146000
16561;5;1996;1097;1097;1;3;1;1;242;147900
8070;4;1994;990;990;1;3;1;0;0;123600
9337;6;1997;824;1786;2;3;1;2;684;204750
10820;7;1999;988;1873;2;3;1;2;597;235500
12352;7;1998;853;1753;2;3;1;2;534;217000
9543;7;2001;845;1690;2;3;1;2;517;190550
8826;7;2000;985;1842;2;3;1;2;486;217500
10665;7;2003;1453;1479;2;3;1;2;558;226000
11317;7;2003;840;1668;2;3;1;2;500;180000
11800;5;1974;864;894;1;3;1;2;440;131000
8660;5;1976;1015;1025;2;3;1;2;370;153500
9720;5;1977;995;1009;2;3;1;2;576;160000
8982;5;1977;1040;1040;1;3;1;2;748;134900
16300;5;1977;876;907;1;3;1;1;308;130000
9675;5;1975;864;879;1;3;1;2;440;120000
7700;5;1972;882;882;1;3;1;2;461;112500
10356;5;1975;969;969;1;3;1;2;440;122000
7200;5;1972;864;864;1;3;1;2;576;127000
7200;4;1972;385;875;1;3;1;2;728;117000
10386;8;2004;2000;2000;2;3;1;3;888;305900
9375;8;2002;1284;2169;2;3;1;2;647;228500
11354;7;2000;1673;1673;2;3;1;2;583;270000
8749;7;2002;1459;1459;2;3;1;2;527;192000
8749;7;2003;979;1932;2;3;1;2;610;213000
8158;7;2002;860;1729;2;3;1;2;542;200000
16226;8;1998;1028;2452;2;4;1;2;683;267000
11927;8;1994;1556;1592;2;3;1;2;484;228000
12728;8;2001;1531;2439;2;4;1;2;560;275000
15295;7;1996;860;1992;2;3;1;2;608;211000
11248;9;2002;1626;1668;2;3;1;3;702;285000
10000;8;1995;1220;2090;2;3;1;2;556;240000
4435;6;2003;848;848;1;1;1;2;420;131500
17227;8;1999;1341;1341;1;1;1;2;482;246900
8200;7;2003;847;1928;2;4;1;2;434;219500
8450;7;2003;1337;1337;2;3;1;2;531;185000
8145;7;2007;738;1476;2;3;1;2;552;179400
9245;7;2006;939;1797;2;3;1;2;639;213500
8500;7;2004;1422;1422;2;3;1;2;626;179600
8769;7;2005;1169;1190;2;2;1;2;578;173500
8334;6;2006;1330;1330;2;3;1;2;437;167840
8333;7;2006;738;1491;2;3;1;2;484;168675
9045;5;2005;768;1536;2;3;1;2;400;167000
9170;5;1965;1214;1214;1;2;1;2;461;140000
9825;5;1967;936;936;1;2;1;1;384;118500
8308;4;1963;1088;1088;1;2;1;2;520;110000
10921;4;1965;960;960;1;3;1;1;432;94750
16287;5;1925;901;1351;1;3;1;2;576;122000
8240;6;1960;1179;1179;1;2;1;2;622;110000
11841;6;1990;816;816;1;3;1;0;0;118500
6285;6;1976;960;1044;1;3;1;2;528;133500
7917;6;1976;1143;1113;1;3;1;1;504;148000
9555;5;1979;0;2233;2;5;2;2;579;141000
8536;5;2006;1125;1125;1;2;1;2;430;155000
7024;5;2005;1090;1090;1;2;1;2;450;157000
7023;5;2005;734;1408;2;3;1;2;489;171500
39290;10;2008;5095;5095;2;2;1;3;1154;183850
40094;10;2007;3138;4676;3;3;1;3;884;184750
3675;6;2005;547;1072;1;2;1;2;525;140000
6400;5;1959;960;960;1;2;1;1;392;131750
6882;4;1955;0;1152;2;2;2;0;0;61500
10215;4;1954;864;948;1;3;1;1;248;111000
8741;5;1946;1195;1195;2;4;2;0;0;98500
4270;3;1931;544;774;1;3;1;0;0;79000
10042;6;1920;660;865;1;2;1;1;216;108500
9450;4;1954;894;894;1;3;1;2;400;110000
11767;4;1910;560;1346;1;2;1;1;384;112000
8172;4;1955;768;768;1;2;1;1;355;125000
8172;4;1955;864;864;1;3;1;2;528;79275
8190;4;1954;948;948;1;3;1;1;280;119000
10896;6;1914;1440;3395;2;8;2;0;0;200000
10890;5;1923;1296;2592;2;6;2;0;0;150000
10592;6;1923;602;1502;1;3;1;1;180;165000
10594;5;1926;768;789;1;2;1;1;200;96500
7223;5;1926;1290;1422;1;3;1;1;352;136500
6821;6;1921;651;1298;2;2;1;1;240;146500
7200;5;1937;731;1768;1;3;1;1;240;175000
4000;7;1930;531;1098;1;2;1;1;216;148500
6720;6;1921;585;1436;1;3;1;1;228;141500
7642;7;1918;912;1426;1;3;1;1;216;189950
7155;6;1926;686;1461;1;3;1;1;225;135000
7128;7;1941;918;1646;2;4;1;1;240;164000
4280;5;1913;440;694;1;2;1;1;352;90350
5362;5;1910;661;1250;2;3;1;2;552;139000
6305;5;1938;920;954;1;2;1;1;240;119750
7136;6;1946;979;1958;2;4;2;2;492;145000
6270;5;1949;1001;2002;2;4;2;3;871;145000
7230;7;1927;851;1718;2;4;1;2;264;238000
13108;5;1951;0;1226;1;2;1;2;400;153500
22420;6;1918;1370;2624;2;4;1;3;864;239000
12168;8;1934;965;3194;2;4;1;2;380;359100
7810;4;1930;930;1755;2;4;1;1;231;188000
11275;6;1932;854;1991;1;3;1;2;432;220000
6221;5;1941;728;1355;2;3;1;2;528;140000
10570;8;1932;853;2727;2;3;1;2;440;315000
7259;6;1945;1028;2320;2;3;1;1;180;259500
14442;6;1957;1477;1839;2;3;1;2;416;257500
13125;7;1940;800;1740;1;3;1;1;240;219500
21000;6;1953;1809;2259;2;3;1;2;450;217000
25485;6;1960;1560;1560;1;3;1;2;580;201000
21579;6;1968;1488;1488;2;3;1;2;552;215000
1782;6;1980;516;1045;1;2;1;2;462;123900
17871;4;1995;1680;1680;2;4;1;2;628;170000
3907;8;1988;1004;1020;1;1;1;2;509;200000
20693;7;1971;1696;1696;2;3;1;2;625;198000
32668;6;1957;2035;2515;3;4;2;2;484;200624
18044;8;1986;279;2726;2;2;1;2;691;315000
8500;5;1919;793;1517;2;3;1;0;0;115000
7000;6;1940;720;1215;1;3;1;2;720;141000
5000;5;1941;720;803;1;2;1;2;360;87000
7288;5;1925;936;1601;2;3;1;0;0;129850
6060;4;1939;732;1123;1;3;1;1;264;100000
9060;5;1923;859;1828;2;3;1;0;0;150909
3672;5;1922;816;816;1;2;1;1;100;75200
8263;6;1920;1012;1012;1;2;1;1;308;118400
8967;5;1920;961;1077;1;2;1;1;338;67000
13710;5;1950;910;1558;1;4;1;1;282;152000
11067;2;1939;0;845;1;1;1;1;256;68104
8250;5;1895;957;1991;2;4;2;0;0;119600
6565;4;1957;1073;1073;1;3;1;2;720;140000
6060;5;1930;837;1001;1;2;1;1;216;124900
5568;8;2006;1573;1625;2;2;1;2;495;375000
4750;8;2006;1573;1625;2;2;1;2;538;235000
12150;6;1979;1001;1299;2;2;1;2;486;183500
7540;6;1978;888;912;1;2;1;2;470;156000
9187;6;1983;1084;1080;1;3;1;2;484;134000
10000;5;2002;1441;1392;2;3;1;3;650;215000
12864;7;2002;1409;1409;1;1;1;2;576;245000
9928;7;1991;1454;1478;2;3;1;2;506;210000
8750;7;1975;852;918;1;3;0;1;360;148000
8410;6;1974;970;1026;1;2;1;2;528;143000
4054;7;1987;1501;1501;2;2;1;2;512;244000
9763;7;1998;1502;1502;1;1;1;1;286;330000
16905;5;1959;1350;1328;1;2;1;1;308;170000
19958;6;1958;585;2279;2;4;1;2;461;257000
8368;7;2006;1689;1689;2;3;1;2;433;231713
8298;8;2006;1546;1564;2;2;1;2;502;267300
9037;8;2006;1476;1484;2;2;1;2;472;265900
10991;8;2007;1571;1571;2;3;1;3;722;239000
10656;8;2006;1638;1646;2;3;1;3;870;248900
10331;7;1985;1265;1240;2;3;1;2;528;174000
13758;7;1990;1156;1717;2;3;1;2;400;187500
9303;6;1996;872;1756;2;3;1;2;422;204000
6718;8;2001;1267;1312;2;2;1;2;471;180500
9590;7;2003;868;1146;2;3;1;2;438;187500
11305;8;2002;1922;1922;2;2;1;3;692;282000
7777;6;1996;1491;1491;2;3;1;2;571;178000
14536;8;2002;1616;1629;2;3;1;3;808;270000
11800;7;2003;1122;2486;3;5;1;2;452;279900
35133;5;1963;1572;1572;1;3;1;3;995;186700
15306;8;2006;1732;1776;2;3;1;3;712;283463
12633;10;2006;1824;1824;2;3;1;3;932;392000
12665;8;2005;1094;2482;2;4;1;3;642;281213
8402;5;2007;1120;1120;1;3;1;0;0;147000
43500;3;1953;0;2034;1;2;1;4;1041;130000
6710;6;1996;920;936;0;0;1;2;460;140000
25286;4;1963;1064;1040;1;3;1;2;648;132250
25000;5;1967;1632;1632;2;4;2;2;576;143000
32463;4;1961;1249;1622;1;3;1;4;1356;168000
4224;5;1976;1040;1060;1;3;1;2;572;129900
4224;5;1976;1142;1142;1;3;1;2;528;134000
1504;4;1972;546;1092;1;3;1;1;253;85500
1533;4;1970;530;992;1;2;1;1;297;106500
1495;4;1970;546;1092;1;3;1;0;0;93900
2001;4;1970;546;1092;1;3;1;1;286;75000
1936;4;1970;630;630;1;1;1;0;0;84500
1890;4;1976;546;1092;1;3;1;1;286;75190
11333;6;1976;1029;1062;1;3;1;2;539;146800
9129;5;1977;923;1008;1;1;1;2;678;153500
15957;6;1977;1244;1356;2;3;1;2;528;188000
33983;5;1977;1160;1676;1;3;1;2;672;196000
8286;5;1977;716;1432;1;3;1;2;531;157000
6723;5;1971;796;796;1;2;1;0;0;138000
7244;5;1970;768;768;1;2;1;2;624;129500
27697;4;1961;1396;1608;1;3;1;1;444;80000
7599;4;1982;845;845;1;2;1;2;360;129500
11000;5;1976;1090;1178;1;3;1;2;502;135000
8314;5;1982;816;816;1;2;1;1;264;124500
11625;5;1983;816;816;1;2;1;1;264;139000
10712;5;1991;974;974;1;3;1;0;0;93500
10447;5;1984;864;887;1;3;1;1;288;124500
11027;6;1954;1178;1293;2;2;1;2;452;149900
10533;6;1956;1008;1024;1;2;1;1;313;157500
11765;5;1957;1617;1797;1;3;1;3;963;169000
39384;6;1957;1705;1390;1;1;1;2;550;252000
11727;7;1969;1851;1851;2;3;1;2;506;192100
8238;6;1997;813;1525;2;3;1;2;400;183500
13006;7;1997;964;2236;2;4;1;2;642;222000
13041;6;1995;781;1671;2;3;1;2;423;170000
13031;6;1995;691;1498;2;3;1;2;409;187500
9783;6;1996;821;1776;2;3;1;2;443;202000
11207;6;1997;802;1511;2;3;1;2;413;185000
19378;7;2005;1392;2462;2;4;1;2;576;320000
14859;7;2006;1670;1670;2;3;1;3;690;240000
13128;8;2005;1074;2064;2;4;1;2;527;250000
10463;8;2005;893;1801;2;3;1;3;800;239900
13751;7;2005;1700;2212;2;3;1;3;773;309000
23257;7;2006;868;2021;2;3;1;2;422;274725
13108;8;1994;2062;2687;2;4;1;2;618;270000
8076;6;1993;1160;1169;2;3;1;2;402;183500
7685;6;1993;697;1501;2;3;1;2;420;165600
9084;7;1998;935;1632;2;3;1;2;462;176500
3701;8;1987;1191;1204;2;2;1;2;461;130000
5306;7;1987;1064;1767;2;2;1;2;504;239000
6563;8;1985;1742;1742;2;2;1;2;564;275000
16023;9;2005;1398;2798;3;3;1;3;670;457347
18062;10;2006;1528;3390;3;5;1;3;758;545224
12292;9;2006;1094;2473;2;4;1;3;675;356383
16056;9;2005;1992;2868;3;4;1;3;716;556581
12438;8;2006;1234;2576;2;4;1;3;666;361919
16052;10;2006;1850;2698;2;4;1;3;736;535000
15922;9;2005;1390;2795;3;4;1;3;660;401179
13682;10;2006;1410;2945;3;3;1;3;641;438780
14762;5;1948;0;2320;2;2;1;2;672;169000
34650;5;1955;1056;1056;1;3;1;2;572;145000
8147;9;2005;1714;1714;2;2;1;2;517;318000
11302;8;2005;1814;1826;2;3;1;3;758;319000
18261;9;2005;1910;2000;2;3;1;3;722;470000
14145;7;1984;1208;1621;2;3;1;2;440;202500
13837;7;1988;1204;2183;2;4;1;3;786;229000
16659;7;1977;795;2263;2;3;1;2;539;235000
18800;6;1976;796;1574;2;3;1;2;566;190000
10464;6;1980;988;1102;1;2;1;2;582;169000
10400;7;1988;1845;1872;2;3;1;2;604;241500
10530;7;1978;945;1857;2;4;1;2;482;188900
10240;6;1980;1686;1686;2;3;1;2;612;207500
16692;7;1978;1392;2784;3;5;1;2;564;250000
11475;6;1975;713;1552;2;3;1;2;434;179900
9927;7;1976;1047;1083;1;2;1;2;596;172000
9512;7;2005;960;2318;2;3;1;2;541;294323
10530;6;1975;675;1875;3;3;1;2;485;184500
10140;5;1975;1056;1074;1;3;1;2;495;153500
10140;7;1976;832;1664;2;4;1;2;528;162900
10140;6;1974;1040;1309;1;3;1;2;484;181000
10000;6;1974;1103;1103;2;3;1;2;462;155000
15870;5;1969;1096;1096;1;3;1;1;299;138800
9353;4;1970;864;864;1;3;1;1;280;116050
8125;4;1971;858;858;1;3;1;0;0;88000
7200;4;1971;864;874;1;3;1;2;576;97500
8773;6;2002;1487;1419;2;2;1;2;543;190000
2760;6;1973;525;1092;1;3;1;2;440;105500
2160;5;1973;765;1365;1;3;1;2;440;125500
1953;6;1973;483;987;1;2;1;1;264;83000
1890;6;1972;494;1030;1;3;1;1;264;116000
1680;6;1971;672;1218;1;3;1;0;0;91500
1680;6;1972;672;1218;1;3;1;1;264;118000
1680;6;1972;483;948;1;2;1;1;264;89000
1680;6;1972;525;1092;1;3;1;1;264;108000
1680;6;1972;483;987;1;2;1;1;288;94500
4043;6;1975;1069;1069;2;2;1;2;440;146300
7514;5;1967;943;1387;1;3;1;1;300;145000
7838;5;1967;864;900;1;3;1;1;288;123000
2280;7;1976;1055;1055;2;2;1;1;319;137500
2179;6;1976;855;1456;2;3;1;2;460;144000
16737;9;2004;1980;1980;2;3;1;3;770;315000
16387;9;2006;1738;2589;2;4;1;3;831;412083
16259;9;2006;1249;2596;3;4;1;3;840;342643
16163;8;2004;1618;1618;2;2;1;3;880;252000
13891;10;2006;2076;2076;2;2;1;3;850;465000
12228;7;2006;1721;1740;2;4;1;3;874;293000
14780;9;2005;1868;1868;2;2;1;3;1085;415000
16033;9;2004;1833;1850;2;3;1;3;772;326000
14215;8;2005;1158;2376;3;4;1;3;853;325300
13418;8;2004;1117;2452;3;4;1;3;691;309000
13975;9;2005;1090;2206;2;4;1;3;670;300000
10240;8;2005;1030;2098;2;3;1;3;878;275500
9942;9;2005;1606;2091;2;3;1;2;521;338500
11924;9;2005;1175;2324;3;4;1;3;736;345000
12867;8;2005;1209;2253;2;3;1;2;575;344133
10672;8;2006;1054;2389;2;4;1;3;672;298236
11643;8;2005;1524;2358;2;4;1;3;784;329900
12378;9;2003;1896;1944;2;3;1;3;708;360000
11065;8;2006;1085;1970;2;3;1;3;753;281000
13758;9;2005;1792;1792;2;2;1;3;925;372397
14828;9;2004;1780;1780;2;2;1;3;816;378000
11846;9;2003;1792;1792;2;2;1;3;874;374000
20431;9;2005;1848;2728;2;4;1;3;706;437154
10927;8;2005;1058;1904;2;3;1;2;736;275000
13215;8;2004;1420;1914;2;3;1;3;746;279000
7052;7;2005;1364;1364;2;2;1;2;484;185850
5911;9;2005;1560;1565;2;2;1;2;556;282500
6955;7;2005;1368;1368;2;2;1;2;474;202500
6792;7;2005;1368;1368;2;2;1;2;474;202665
7740;9;2006;1686;1686;2;1;1;3;899;332200
6373;9;2006;1666;1666;2;2;1;2;575;310090
3136;7;2003;1405;1405;2;2;1;2;478;171750
10237;6;2005;1316;1316;2;3;1;2;397;169990
10237;6;2005;728;1456;2;3;1;2;390;170440
10237;7;2006;738;1492;2;3;1;2;440;169985
17104;7;2006;654;1496;2;3;1;2;426;179665
14054;7;2006;879;1863;2;4;1;3;660;219210
11660;6;2006;1326;1326;2;3;1;2;427;174190
15578;6;2006;728;1456;2;3;1;2;429;172785
11631;8;2004;1052;2373;2;4;1;3;632;258000
9073;7;2006;738;1492;2;3;1;2;440;185101
3087;7;2006;1220;1364;2;2;1;2;437;210250
3196;7;2003;1374;1557;2;2;1;2;420;234000
3196;8;2003;1273;1456;2;2;1;2;400;215000
2938;7;2002;1368;1511;2;2;1;2;398;246990
3072;7;2004;1375;1414;2;2;1;2;398;178740
3072;7;2004;1365;1548;2;2;1;2;388;225000
3010;7;2005;1248;1248;2;2;1;2;438;167240
3010;7;2005;1142;1142;2;2;1;2;440;156820
3013;7;2005;1362;1506;2;2;1;2;440;213490
3982;8;2006;1520;1567;2;1;1;3;648;264561
4045;7;2006;1356;1500;2;2;1;3;648;246578
21930;5;2005;732;1838;2;4;1;2;372;192140
7861;6;2002;783;1509;2;3;1;2;393;183200
9056;8;2004;707;1414;2;3;1;2;403;178000
9171;7;2004;848;1598;2;3;1;2;433;201490
11194;8;2000;1406;1936;2;3;1;2;504;230500
7875;7;2003;783;1509;2;3;1;2;393;180000
8121;6;2000;953;1664;2;3;1;2;460;172400
8658;6;2000;982;1889;2;3;1;2;431;215000
11214;7;1998;930;1886;2;4;1;2;431;199900
10852;6;2000;959;1671;2;3;1;2;472;173000
12104;7;2006;1035;2322;3;4;1;3;617;287602
8738;7;1999;975;2291;2;4;1;2;429;230000
9452;8;1997;1396;2392;2;3;1;3;870;348000
9660;8;1998;1044;1976;2;3;1;3;885;286000
9545;8;2000;1160;2234;2;3;1;3;768;300000
35760;10;1995;1930;3627;3;4;1;3;807;625000
9233;9;2000;1540;2855;2;4;1;3;774;405000
12011;8;1998;1086;1924;2;3;1;2;592;280000
12090;8;1998;1141;2263;2;4;1;2;420;258000
10019;8;1995;1342;2726;2;4;1;3;725;350000
17242;9;1993;1733;3500;3;4;1;3;959;584500
10236;8;1994;1290;2494;2;4;1;3;803;321000
10120;8;1994;1165;2526;2;4;1;3;844;290000
12585;8;1993;1286;2799;2;3;1;3;704;315000
12447;8;2005;1100;1964;2;3;1;2;760;252000
15218;8;2006;1670;1670;2;2;1;3;928;336820
20896;8;2005;2077;2097;1;1;1;3;1134;423000
10182;8;2006;1660;1660;2;3;1;2;500;290000
8688;7;2005;1616;1616;2;3;1;3;834;232000
10936;8;2006;1504;1504;2;3;1;2;510;199000
8640;8;2006;1278;1278;2;2;1;2;584;198600
13162;9;2006;2036;2640;3;3;1;3;792;405749
11216;8;2006;1489;1489;2;3;1;2;776;232600
10728;8;2006;1095;1939;2;3;1;3;1053;266000
8125;7;2005;756;1553;2;3;1;2;615;186500
8125;6;2005;858;1716;2;3;1;2;615;200825
8125;7;2006;770;1576;2;3;1;2;614;197000
7200;6;2006;1262;1262;2;2;1;2;572;185000
7500;7;2005;1257;1266;2;3;1;2;453;176000
7200;7;2006;1293;1301;2;2;1;2;572;187750
7733;6;2005;1142;1142;1;3;1;0;0;139500
11024;7;2005;1400;1400;2;3;1;2;612;186800
13072;6;2005;1131;1131;1;3;1;0;0;132000
13072;6;2005;1141;1141;1;3;1;2;484;142500
13072;6;2004;1158;1158;1;3;1;2;576;158000
7800;7;2005;891;1686;2;3;1;2;462;184000
7632;7;2005;784;1585;2;3;1;2;449;184900
8304;6;1997;941;1837;2;3;1;2;688;187000
7153;6;1992;761;1603;2;3;1;2;484;175900
9370;6;1992;836;1731;2;3;1;2;462;248500
7175;6;1990;1398;1398;2;2;1;2;542;172000
7175;6;1991;1217;1217;2;2;1;2;484;151000
9019;6;1994;636;1320;2;3;1;2;472;150000
8900;4;1966;1056;1056;1;2;1;1;384;107000
7800;5;1965;828;965;1;3;1;1;300;119900
9100;5;1962;988;988;1;3;1;2;624;129500
9100;5;1963;1728;1728;2;6;2;2;504;125000
8927;6;1977;0;1654;2;4;2;2;528;119500
9240;5;1962;864;1211;1;2;1;2;576;144000
8471;6;1977;506;1212;1;3;1;2;492;151000
9308;5;1965;984;984;1;3;1;1;310;126000
8450;5;1968;882;909;1;3;1;1;294;116000
8638;5;1963;925;925;1;2;1;2;484;133500
13052;5;1965;1024;1024;1;3;1;1;308;120875
13526;5;1965;935;935;1;3;1;1;288;137000
8020;5;1964;912;912;1;3;1;0;0;124000
6993;5;1961;912;1236;1;3;1;1;288;135000
8789;5;1967;912;941;1;3;1;1;288;129200
14330;7;1974;1748;2646;2;3;1;2;550;260000
16059;8;1991;1288;2417;2;4;1;2;462;260000
11025;8;1992;1334;2826;2;3;1;3;888;334000
14541;8;1993;1338;2520;2;5;1;3;796;310000
13346;7;1992;1095;2295;2;4;1;2;590;268000
12461;8;1994;1624;1624;2;2;1;3;757;262000
3628;7;2004;1143;1143;1;1;1;2;588;176400
3316;8;2005;1247;1247;1;1;1;2;550;197000
3180;7;2005;600;1200;2;2;1;2;480;151000
2544;7;2005;600;1223;2;2;1;2;480;147400
2544;7;2005;600;1223;2;2;1;2;480;149900
3180;7;2005;600;1200;2;2;1;2;480;144152
2998;6;2000;756;1524;2;2;1;2;440;166000
3735;7;1999;691;1452;2;3;1;2;506;183900
2651;7;2000;673;1382;2;3;1;2;490;165000
4447;7;2003;530;1080;2;2;1;2;496;139000
8314;7;1997;569;1694;2;3;1;1;434;200000
7180;8;2001;1568;1568;2;3;1;2;564;221000
9549;8;1995;1494;1494;1;2;1;2;481;270000
11250;6;1977;1208;1208;1;3;1;2;546;165000
3760;8;1980;1235;1235;1;1;1;2;484;214000
3640;8;1980;1036;1036;1;1;1;2;484;188000
3874;8;1980;1226;1226;1;1;1;2;484;190000
3876;8;1978;1226;1226;1;1;1;2;484;170000
50271;9;1981;1842;1842;0;0;1;3;894;385000
13110;5;1972;1153;1193;2;2;1;2;501;146500
10192;7;1968;570;1920;3;4;1;2;487;170000
20781;7;1968;1568;2156;2;3;1;2;508;262500
11700;6;1968;708;1416;2;3;1;2;776;179900
11029;6;1968;1054;2654;2;4;1;2;619;250000
10400;6;1972;732;1790;1;4;1;2;484;165150
10140;7;1967;1334;1334;2;3;1;2;477;164500
9600;7;1969;1164;1164;1;3;1;2;528;140000
9750;5;1967;980;980;2;3;1;1;384;135500
9600;5;1968;1051;1051;1;3;1;2;504;142000
8640;5;1968;900;1770;1;4;1;2;530;155000
9360;6;1968;976;976;1;2;1;2;504;157500
8400;5;1968;1052;1052;1;3;1;1;288;138500
8400;5;1968;833;898;1;3;1;1;326;140000
9759;5;1966;1051;1051;1;3;1;1;264;124400
9600;5;1967;1141;1141;1;3;1;1;568;158000
9230;5;1965;864;1200;1;1;1;2;884;146000
14803;6;1971;825;1993;2;4;1;2;495;190000
10659;5;1961;1050;1050;1;3;1;1;368;136500
9100;5;1958;864;864;1;3;1;2;624;129900
8393;5;1959;1626;1712;2;4;2;2;588;145000
8800;6;1965;1187;1565;2;3;1;1;299;185900
8800;6;1964;1251;1251;1;3;1;1;461;160000
10368;6;1964;1008;1488;1;3;1;2;430;167000
9350;5;1964;720;1440;1;4;1;2;480;157500
10382;6;1958;588;1095;1;2;1;1;264;140000
8973;5;1958;1008;1053;1;3;1;2;750;150000
10800;5;1960;1248;1248;1;3;1;1;286;151500
8550;6;1934;816;816;1;2;1;1;240;129800
11425;5;1954;1008;1008;1;2;1;1;275;137000
9724;5;1947;938;1043;1;2;1;1;273;137000
4712;4;1946;747;1230;1;3;1;1;305;121600
5900;4;1923;440;869;1;2;1;0;0;85500
5825;4;1926;600;747;1;1;1;2;528;79900
7438;5;1908;504;1252;1;3;1;2;576;127000
9600;5;1961;1251;1433;1;3;1;2;441;161000
10858;5;1952;1444;1624;1;2;1;1;240;146500
9600;5;1951;1056;1216;1;3;1;1;280;135000
10680;5;1951;2136;2136;2;4;1;2;528;137900
9490;6;1941;806;1578;1;3;1;1;240;133000
9462;5;1949;704;1728;1;3;1;1;234;137000
9888;5;1954;936;936;1;2;1;1;240;121000
8917;5;1967;1584;1584;2;4;2;2;506;119000
12700;6;1964;1246;1246;1;3;1;2;441;172000
8500;5;1961;1235;1235;1;2;1;2;480;98600
14200;7;1966;924;2157;2;4;1;2;487;226000
9000;5;1954;936;1128;1;2;1;1;286;118000
25419;8;1918;1360;3112;2;4;1;2;795;235000
9723;6;1963;1008;1008;1;2;1;2;430;135000
7728;5;1962;1106;1190;1;3;1;2;540;132500
8163;5;1959;1144;1144;1;3;1;1;796;143000
8400;5;1957;1179;1364;1;3;1;1;331;132000
11600;6;1960;1383;1383;1;3;1;1;292;145250
9610;6;1958;1121;1336;1;3;1;2;488;162000
10000;5;1956;1058;1370;1;3;1;1;300;148000
14850;5;1957;1092;1092;1;2;1;1;299;141000
10152;6;1956;1124;1124;1;3;1;1;353;153000
10011;5;1957;1070;1236;1;2;1;1;447;134450
7032;5;1979;943;943;1;2;1;2;600;135960
8092;6;1954;1050;1050;1;3;1;1;286;156000
11310;6;1954;1367;1375;1;2;1;2;451;140000
12778;5;1952;1008;1008;1;2;1;1;280;139500
10170;6;1951;216;1575;1;2;1;2;400;155000
7700;5;1956;301;1145;1;3;1;2;684;127000
11050;5;1956;1005;1005;1;2;1;1;319;133500
13600;5;1955;1056;1056;1;3;1;1;300;125000
15428;5;1951;884;884;1;2;1;1;270;142000
21299;7;1941;929;2039;1;3;1;3;791;167000
13300;5;1956;1015;1384;1;2;1;2;896;159000
22136;5;1925;2171;2640;2;5;1;3;1008;180000
7500;6;1947;784;1312;1;3;1;2;649;127000
7000;6;1924;617;1310;2;2;1;1;398;112000
10410;3;1930;713;713;1;2;1;1;371;99800
5400;5;1954;833;833;1;2;1;1;326;117000
5400;5;1921;1073;1073;1;2;1;1;326;108480
10914;3;1929;715;715;1;2;1;2;660;68000
7008;4;1900;448;720;1;1;1;1;280;86900
10800;5;1920;1120;1130;1;2;1;2;720;120000
7200;6;1915;663;1595;2;3;1;2;528;155500
10818;4;1910;1077;1760;1;4;1;2;648;80000
10410;3;1915;672;1214;1;3;1;3;936;105000
10800;5;1900;954;2414;2;3;2;2;520;160000
10800;5;1936;796;1466;2;3;1;2;566;170000
8658;6;1965;1088;1324;2;3;1;2;440;160000
13400;5;1966;1024;1086;1;3;1;2;484;159950
10184;6;1963;1083;1146;1;3;1;1;294;165000
9786;6;1962;912;1734;1;3;1;2;440;159000
9510;6;1962;1135;1207;1;3;1;1;264;147000
7800;5;1964;912;912;1;2;1;1;288;115000
8910;6;1959;655;1194;1;3;1;2;539;159500
7332;6;1959;864;864;1;2;1;1;288;120000
7100;5;1957;816;816;1;2;1;1;308;129900
10800;6;1961;1313;1773;2;3;1;2;418;183000
11650;7;1959;0;1472;2;2;1;2;484;157500
18275;7;1962;1438;2448;3;3;1;2;441;277500
16321;5;1957;1484;1600;1;2;1;1;319;207500
12144;4;1950;910;1521;1;3;1;1;597;147500
10800;4;1949;720;1192;1;4;1;0;0;135000
7200;5;1950;0;1040;1;2;1;2;625;109500
7200;4;1950;0;1040;1;2;1;2;420;109900
7560;5;1959;1040;1040;1;3;1;1;286;133700
8544;3;1950;0;1040;2;2;2;2;400;81400
8544;3;1949;0;1040;2;2;2;2;400;87500
8544;3;1950;0;1040;2;2;2;2;400;93500
8512;5;1960;1556;1556;2;4;2;0;0;119000
7945;5;1959;1150;1150;1;3;1;1;300;141000
7000;5;1961;1150;1150;1;3;1;1;288;146000
7590;6;1966;660;1348;1;3;1;2;453;155000
